78515	"技术的犬儒"	"2004年03月10日, 星期三 23:38"	1
468021	"成就渔者"	"2004年12月23日, 星期四 10:32"	13
480005	"你早晚会读到苏珊·桑塔格"	"2004年12月31日, 星期五 11:07"	13
506799	"最好的世界"	"2005年01月21日, 星期五 11:58"	13
551548	"“那本”J2EE书"	"2005年02月25日, 星期五 14:08"	13
580916	"DDD还差一口气"	"2005年03月17日, 星期四 11:22"	13
567276	"畅销书与存在主义的内省"	"2005年03月7日, 星期一 12:04"	13
796572	"银英作为科幻的硬伤"	"2005年07月7日, 星期四 15:33"	13
993743	"[摘]文心雕龙·练字"	"2005年10月6日, 星期四 10:07"	13
1035165	"J2EE的四书五经"	"2005年11月3日, 星期四 10:55"	13
1097121	"玄奘法师御弟考"	"2005年12月22日, 星期四 23:19"	13
1155212	"[推荐]Prefactoring"	"2006年03月20日, 星期一 22:50"	13
1220950	"读书大串联"	"2006年08月25日, 星期五 23:05"	13
1213635	"Don't Make Me Think"	"2006年08月4日, 星期五 19:49"	13
1225632	"病，趣味性，所谓浪漫，以及疗养"	"2006年09月9日, 星期六 20:18"	13
82960	"江南春"	"2004年03月14日, 星期日 23:06"	14
83455	"风花"	"2004年03月15日, 星期一 12:46"	14
112891	"春，风，回忆"	"2004年04月12日, 星期一 10:24"	14
178020	"雨中游宁波"	"2004年05月30日, 星期日 21:56"	14
265907	"旧友重逢"	"2004年08月2日, 星期一 09:12"	14
342408	"星巴克的风格"	"2004年09月27日, 星期一 14:56"	14
349084	"在北京"	"2004年10月5日, 星期二 09:01"	14
352366	"京城腐败记"	"2004年10月8日, 星期五 15:48"	14
496967	"三十万负翁是这样炼成的"	"2005年01月11日, 星期二 10:14"	14
587619	"三月·樱"	"2005年03月22日, 星期二 15:17"	14
602247	"春来了"	"2005年03月31日, 星期四 10:05"	14
1022752	"成为MF的同事"	"2005年10月27日, 星期四 00:03"	14
1056999	"随游：南山净业寺"	"2005年11月12日, 星期六 18:57"	14
1044300	"随游：小雁塔，兴善寺"	"2005年11月6日, 星期日 19:48"	14
1087046	"厦门心情"	"2005年12月10日, 星期六 14:50"	14
1150281	"[如梦令]忆临安"	"2006年03月12日, 星期日 23:12"	14
1178992	"这个假期"	"2006年05月6日, 星期六 22:38"	14
1194143	"乔迁新居，重见天日"	"2006年06月11日, 星期日 11:41"	14
1211330	"墨尔本的阳光"	"2006年07月29日, 星期六 10:33"	14
1218678	"我一个人……"	"2006年08月19日, 星期六 14:08"	14
1243971	"我的这一年"	"2006年11月18日, 星期六 15:24"	14
80887	"Windy姐，我应该开心吗？"	"2004年03月12日, 星期五 22:57"	15
89204	"炒冷饭的高手"	"2004年03月23日, 星期二 09:54"	15
114339	"什么叫人品问题"	"2004年04月13日, 星期二 10:18"	15
123101	"出离愤怒"	"2004年04月20日, 星期二 09:20"	15
128271	"喧宾夺主"	"2004年04月24日, 星期六 17:42"	15
171240	"已经不光是对错的问题"	"2004年05月25日, 星期二 20:22"	15
171866	"老·庄"	"2004年05月26日, 星期三 10:46"	15
172439	"新专利法案可能带来什么？"	"2004年05月26日, 星期三 17:38"	15
195299	"飚文？"	"2004年06月11日, 星期五 10:49"	15
195772	"国民劣根性？"	"2004年06月11日, 星期五 15:44"	15
200701	"概率问题"	"2004年06月15日, 星期二 11:26"	15
213000	"真想骂人"	"2004年06月23日, 星期三 21:05"	15
188017	"高尚之所以成为高尚……"	"2004年06月6日, 星期日 20:53"	15
248379	"谁需要银弹"	"2004年07月20日, 星期二 08:42"	15
254855	"谁在励你的志"	"2004年07月24日, 星期六 14:21"	15
233869	"你有资格批评谁？"	"2004年07月9日, 星期五 08:52"	15
320836	"这些评论……"	"2004年09月11日, 星期六 14:41"	15
474041	"JdonFramework架构分析"	"2004年12月27日, 星期一 18:21"	15
674435	"伏尔加河上的纤夫"	"2005年05月6日, 星期五 18:54"	15
781520	"瞎起什么破名字"	"2005年06月29日, 星期三 09:29"	15
1144781	"大嘴巴子妄想症"	"2006年03月4日, 星期六 22:20"	15
1181354	"越忠实越挨刀"	"2006年05月12日, 星期五 23:11"	15
1182460	"房价拷问智商"	"2006年05月15日, 星期一 15:36"	15
1182468	"房价拷问智商（续）"	"2006年05月15日, 星期一 15:56"	15
1198908	"造福社会还是伤天害理"	"2006年06月24日, 星期六 13:58"	15
1206626	"娱乐拷问智商"	"2006年07月15日, 星期六 13:44"	15
86245	"AOP的困境"	"2004年03月17日, 星期三 19:52"	16
89535	"More About AOP Dilema"	"2004年03月23日, 星期二 14:54"	16
90407	"我也看AOP"	"2004年03月24日, 星期三 10:12"	16
157058	"又想起JML"	"2004年05月15日, 星期六 19:53"	16
159329	"AspectJ不是正确的道路"	"2004年05月17日, 星期一 17:47"	16
159869	"什么是“好”？"	"2004年05月17日, 星期一 22:40"	16
182722	"为什么要AOP"	"2004年06月3日, 星期四 09:19"	16
233180	"九月，AOSD在北京"	"2004年07月8日, 星期四 17:48"	16
445098	"AOSD with Use Case"	"2004年12月8日, 星期三 16:33"	16
646694	"AOSD with Use Cases之心得第一"	"2005年04月23日, 星期六 22:59"	16
739285	"[收藏]The three kinds of aspect configuration"	"2005年06月6日, 星期一 11:21"	16
86813	"JSR 241：Groovy语言"	"2004年03月18日, 星期四 08:37"	17
88112	"浅尝Groovy：GroovyMarkup"	"2004年03月22日, 星期一 14:31"	17
113399	"怎么Groovy也有中文问题呀？"	"2004年04月12日, 星期一 16:36"	17
96158	"Potian的新家"	"2004年03月28日, 星期日 23:35"	18
179375	"学院派的贡献？"	"2004年05月31日, 星期一 19:58"	18
210418	"倪雨裳"	"2004年06月22日, 星期二 09:14"	18
221409	"七月七，相约Bertrand Meyer"	"2004年06月29日, 星期二 17:54"	18
238643	"险些误了大事"	"2004年07月13日, 星期二 08:49"	18
255548	"悼行知先生"	"2004年07月25日, 星期日 11:45"	18
232476	"“教父”离开了"	"2004年07月8日, 星期四 09:11"	18
512570	"Tsinghua就是出强人"	"2005年01月26日, 星期三 14:52"	18
733097	"我最近的偶像"	"2005年06月3日, 星期五 09:13"	18
829946	"J2EE奇才Rickard Oberg"	"2005年07月20日, 星期三 13:56"	18
835620	"投机者的大胜利"	"2005年07月22日, 星期五 14:12"	18
960259	"强力推荐Obie Fernandez"	"2005年09月8日, 星期四 09:44"	18
1212899	"Met Jon Tirsen (And Aptana)"	"2006年08月2日, 星期三 20:26"	18
102980	"怎样才算优秀的程序员"	"2004年04月4日, 星期日 11:51"	19
103882	"有必要吗？"	"2004年04月5日, 星期一 08:32"	19
84025	"关于“unavailable server”"	"2004年03月15日, 星期一 20:39"	20
117274	"Hessian原来支持overload"	"2004年04月15日, 星期四 13:41"	20
104552	"缓存也会出毛病"	"2004年04月5日, 星期一 18:56"	20
204604	"古怪的Hibernate性能问题"	"2004年06月17日, 星期四 23:48"	20
205856	"Hibernate性能问题解决"	"2004年06月18日, 星期五 20:34"	20
207025	"Castor问题解决"	"2004年06月19日, 星期六 18:03"	20
257682	"WebWork OGNL一个小问题"	"2004年07月26日, 星期一 17:26"	20
282739	"神秘的两次执行问题"	"2004年08月14日, 星期六 20:20"	20
327787	"Hessian异常传播的一个小问题"	"2004年09月16日, 星期四 09:24"	20
503885	"Arrays.asList(), huh?"	"2005年01月18日, 星期二 17:41"	20
701771	"如何在方法内部获得调用者信息"	"2005年05月20日, 星期五 09:56"	20
113138	"OSWorkflow基本概念"	"2004年04月12日, 星期一 14:24"	21
119788	"OSWorkflow概念：owner、caller和wfId"	"2004年04月17日, 星期六 16:30"	21
102280	"银狐的工作流"	"2004年04月3日, 星期六 19:43"	21
106028	"Shark第一印象"	"2004年04月6日, 星期二 20:48"	21
106491	"信息系统的中心"	"2004年04月7日, 星期三 11:40"	21
107566	"跟OSWorkflow奋斗一天"	"2004年04月7日, 星期三 23:19"	21
108228	"BeanShell的中文问题"	"2004年04月8日, 星期四 14:56"	21
108339	"OSWorkflow真灵活"	"2004年04月8日, 星期四 15:44"	21
109107	"OSWorkflow中BeanShell的运行环境"	"2004年04月8日, 星期四 22:38"	21
117530	"Weinberg的写作目标"	"2004年04月15日, 星期四 16:32"	22
118167	"Weinberg的谜语，以及“业务逻辑”"	"2004年04月16日, 星期五 09:15"	22
118504	"Weinberg的另一个故事"	"2004年04月16日, 星期五 12:55"	22
129654	"抬头游泳"	"2004年04月25日, 星期日 19:35"	22
150106	"咨询的秘密"	"2004年05月10日, 星期一 20:42"	22
153461	"八股文写作"	"2004年05月13日, 星期四 10:00"	22
185351	"帮助别人"	"2004年06月4日, 星期五 20:39"	22
567149	"培训延展到北京"	"2005年03月7日, 星期一 10:27"	22
1097233	"技术传播梦"	"2005年12月23日, 星期五 01:27"	22
1158892	"It Depends..."	"2006年03月27日, 星期一 02:08"	22
1194206	"成败论英雄"	"2006年06月11日, 星期日 14:50"	22
1203374	"团队文化的危险性"	"2006年07月6日, 星期四 17:31"	22
131646	"软件“工程”？"	"2004年04月27日, 星期二 11:08"	23
132380	"后现代的反动"	"2004年04月27日, 星期二 20:38"	23
153556	"被人盯上了"	"2004年05月13日, 星期四 10:58"	23
153906	"《软件工艺》上市在即"	"2004年05月13日, 星期四 15:23"	23
171709	"《软件工艺》上市了"	"2004年05月26日, 星期三 08:38"	23
203065	"话语体系及其颠覆"	"2004年06月16日, 星期三 22:30"	23
190538	"JavaEye讨论好热闹"	"2004年06月8日, 星期二 14:24"	23
279155	"什么是工程？"	"2004年08月11日, 星期三 20:15"	23
536455	"怎么会吵了起来"	"2005年02月15日, 星期二 18:08"	23
737969	"工程化的迷思与现实"	"2005年06月5日, 星期日 17:27"	23
1209217	"什么是软件工程"	"2006年07月22日, 星期六 22:29"	23
89608	"取舍"	"2004年03月23日, 星期二 15:39"	24
110790	"出名"	"2004年04月10日, 星期六 12:38"	24
125426	"我的信仰"	"2004年04月22日, 星期四 08:29"	24
130131	"我们这一代"	"2004年04月26日, 星期一 08:25"	24
102155	"巴厘人的生活"	"2004年04月3日, 星期六 12:57"	24
154599	"昨夜有梦"	"2004年05月13日, 星期四 22:23"	24
154957	"庄子?秋水第十七（摘）"	"2004年05月14日, 星期五 10:03"	24
157324	"只能让胖子失望了"	"2004年05月15日, 星期六 23:16"	24
149097	"一年，感动"	"2004年05月9日, 星期日 23:57"	24
333806	"Rubbish In, Rubbish Out"	"2004年09月20日, 星期一 08:57"	24
371092	"10月22日"	"2004年10月22日, 星期五 08:50"	24
509862	"婚姻感悟"	"2005年01月24日, 星期一 11:14"	24
545009	"无·有"	"2005年02月21日, 星期一 11:52"	24
523430	"最后一天"	"2005年02月3日, 星期四 16:29"	24
560593	"没有任何借口，huh？"	"2005年03月2日, 星期三 16:56"	24
753027	"灵感·写作提纲"	"2005年06月13日, 星期一 09:45"	24
760417	"生死"	"2005年06月16日, 星期四 23:01"	24
744005	"戒由相生or戒由心生：律宗一个老问题"	"2005年06月8日, 星期三 13:41"	24
859129	"梦到平山"	"2005年08月1日, 星期一 09:24"	24
948496	"成长?成熟"	"2005年09月2日, 星期五 10:33"	24
1057496	"Still Lost"	"2005年11月12日, 星期六 23:46"	24
1093657	"小令·千年"	"2005年12月18日, 星期日 23:15"	24
1144687	"时间就是财富"	"2006年03月4日, 星期六 19:27"	24
1223216	"我是重庆崽儿"	"2006年09月1日, 星期五 20:19"	24
1252965	"又到新年许愿时"	"2006年12月26日, 星期二 21:12"	24
284455	"梦到内河"	"2004年08月16日, 星期一 09:49"	25
622536	"帕格尼尼随想"	"2005年04月11日, 星期一 10:52"	25
615779	"[转载]魔鬼的颤音"	"2005年04月7日, 星期四 15:13"	25
615800	"无题，之于塔蒂尼与丹·布朗"	"2005年04月7日, 星期四 15:25"	25
1067701	"Remember the Name"	"2005年11月21日, 星期一 14:09"	25
1102953	"归来?魔鬼的颤音?杂感"	"2005年12月29日, 星期四 21:40"	25
1079459	"无奈与悲哀，以及逃避现实"	"2005年12月2日, 星期五 13:03"	25
1149661	"三年又三年"	"2006年03月12日, 星期日 00:40"	25
1155285	"单人房双人床"	"2006年03月21日, 星期二 02:14"	25
1248060	"Mad World"	"2006年12月5日, 星期二 09:42"	25
83789	"有所写，有所不写"	"2004年03月15日, 星期一 17:20"	26
117263	"程序员的觉醒??第14届Jolt奖获奖产品点评"	"2004年04月15日, 星期四 13:31"	26
696591	"ThoughtWorks的核心价值"	"2005年05月17日, 星期二 10:13"	26
680053	"理想主义"	"2005年05月9日, 星期一 10:06"	26
731965	"听Martin Fowler布道，激动万分"	"2005年06月2日, 星期四 17:07"	26
732034	"激动到不能行，记之以备忘"	"2005年06月2日, 星期四 17:45"	26
1077044	"灰领"	"2005年11月30日, 星期三 10:20"	26
1037854	"工作 vs. 业余（再次想起麦克卢汉）"	"2005年11月4日, 星期五 18:26"	26
1115272	"海滩上的思想者"	"2006年01月14日, 星期六 13:04"	26
1188562	"其实，大家都一样……"	"2006年05月29日, 星期一 10:34"	26
1218466	"深刻的问题，现成的答案"	"2006年08月18日, 星期五 18:52"	26
92367	"文债"	"2004年03月25日, 星期四 23:04"	"NotSelected"
95262	"憔悴"	"2004年03月28日, 星期日 00:49"	"NotSelected"
99992	"第六条毛毛虫"	"2004年03月31日, 星期三 20:36"	"NotSelected"
77328	"第一天，新的思考"	"2004年03月9日, 星期二 21:25"	"NotSelected"
77358	"重构思想"	"2004年03月9日, 星期二 22:00"	"NotSelected"
112483	"总算又完成一篇大杂烩文章"	"2004年04月11日, 星期日 20:19"	"NotSelected"
115182	"关于Multi-Paradigm"	"2004年04月13日, 星期二 20:36"	"NotSelected"
131568	"培训提纲"	"2004年04月27日, 星期二 09:59"	"NotSelected"
109691	"又两篇文章见报"	"2004年04月9日, 星期五 14:07"	"NotSelected"
149104	"已锁定"	"2004年05月10日, 星期一 00:10"	"NotSelected"
174138	"书评酝酿中"	"2004年05月27日, 星期四 23:21"	"NotSelected"
144551	"已锁定"	"2004年05月6日, 星期四 13:10"	"NotSelected"
196468	"又到周末"	"2004年06月12日, 星期六 00:10"	"NotSelected"
197422	"公开两篇文章"	"2004年06月12日, 星期六 20:01"	"NotSelected"
199515	"档次最高的裤腿追咬者"	"2004年06月14日, 星期一 15:30"	"NotSelected"
205899	"不得不服"	"2004年06月18日, 星期五 20:59"	"NotSelected"
187792	"感谢批评者"	"2004年06月6日, 星期日 17:37"	"NotSelected"
233991	"为身体欢呼"	"2004年07月9日, 星期五 10:32"	"NotSelected"
281194	"BlogDriver真搞笑"	"2004年08月13日, 星期五 16:22"	"NotSelected"
292027	"RSS是干嘛用的呢？"	"2004年08月21日, 星期六 21:29"	"NotSelected"
293773	"告别递归"	"2004年08月23日, 星期一 11:15"	"NotSelected"
313054	"MD5算法已被破解"	"2004年09月6日, 星期一 09:01"	"NotSelected"
355007	"Hunter X Hunter"	"2004年10月10日, 星期日 12:46"	"NotSelected"
468011	"Contributing to Eclipse上市在即"	"2004年12月23日, 星期四 10:27"	"NotSelected"
470194	"JavaOne in China"	"2004年12月24日, 星期五 17:53"	"NotSelected"
443431	"//TODO: ..."	"2004年12月7日, 星期二 17:35"	"NotSelected"
497566	"姓名算命"	"2005年01月11日, 星期二 16:56"	"NotSelected"
502793	"变态是一种生活态度"	"2005年01月17日, 星期一 16:55"	"NotSelected"
503904	"学会了用TrackBack"	"2005年01月18日, 星期二 18:06"	"NotSelected"
505591	"这就叫政治"	"2005年01月20日, 星期四 12:05"	"NotSelected"
510305	"又到制订计划时"	"2005年01月24日, 星期一 18:03"	"NotSelected"
519385	"真情致谢"	"2005年01月31日, 星期一 15:58"	"NotSelected"
556422	"最怕这种批评者"	"2005年02月28日, 星期一 10:51"	"NotSelected"
571622	"剃刀评论现在进行时"	"2005年03月10日, 星期四 17:11"	"NotSelected"
572714	"好玩的游戏：强权政治"	"2005年03月11日, 星期五 16:07"	"NotSelected"
601173	"关于出版的进度通报"	"2005年03月30日, 星期三 16:32"	"NotSelected"
568765	"流言是怎样炼成的"	"2005年03月8日, 星期二 17:35"	"NotSelected"
606027	"手机"	"2005年04月2日, 星期六 11:20"	"NotSelected"
698480	"Martin Fowler中国行日程安排"	"2005年05月18日, 星期三 11:48"	"NotSelected"
711621	"Martin Fowler中国行活动具体安排"	"2005年05月24日, 星期二 17:25"	"NotSelected"
679973	"Martin Fowler中国行"	"2005年05月9日, 星期一 09:26"	"NotSelected"
760443	"有足球的夏天很好"	"2005年06月16日, 星期四 23:14"	"NotSelected"
762685	"感动·微笑·不眠之夜"	"2005年06月18日, 星期六 04:38"	"NotSelected"
769556	"浮云亚，浮云~~~"	"2005年06月21日, 星期二 16:34"	"NotSelected"
778710	"拯救程序员王俊"	"2005年06月27日, 星期一 10:43"	"NotSelected"
829826	"随笔百则"	"2005年07月20日, 星期三 13:27"	"NotSelected"
851015	"J2EE without EJB中文版即将面世"	"2005年07月28日, 星期四 17:06"	"NotSelected"
789347	"头文字8"	"2005年07月3日, 星期日 13:46"	"NotSelected"
791025	"JavaChina开始报名"	"2005年07月4日, 星期一 16:54"	"NotSelected"
794509	"中国开发者2005大调查"	"2005年07月6日, 星期三 15:49"	"NotSelected"
926553	"J2EE Development without EJB样章试读"	"2005年08月17日, 星期三 17:03"	"NotSelected"
934688	"8月下旬上海行"	"2005年08月23日, 星期二 09:26"	"NotSelected"
936726	"怪癖串联（竟然那么快贴到我）"	"2005年08月24日, 星期三 17:39"	"NotSelected"
944514	"Formula of Lunch"	"2005年08月30日, 星期二 14:20"	"NotSelected"
879785	"开始在CSDN写BLOG"	"2005年08月8日, 星期一 15:29"	"NotSelected"
1016155	"论小资产阶级生活情调"	"2005年10月22日, 星期六 22:12"	"NotSelected"
1065993	"我的Blog很值钱"	"2005年11月19日, 星期六 19:08"	"NotSelected"
1071472	"在BlogDriver试用Google分析"	"2005年11月25日, 星期五 01:06"	"NotSelected"
1046041	"纪念白求恩"	"2005年11月7日, 星期一 15:50"	"NotSelected"
1092648	"搬家进行时"	"2005年12月16日, 星期五 21:18"	"NotSelected"
1100251	"走过2005"	"2005年12月26日, 星期一 22:36"	"NotSelected"
1112702	"[ZT]信息化与后现代的统一战线"	"2006年01月10日, 星期二 22:13"	"NotSelected"
1121153	"可以访问sf.net了"	"2006年01月22日, 星期日 12:57"	"NotSelected"
1140678	"[zz]跳槽经验总结"	"2006年02月26日, 星期日 16:51"	"NotSelected"
1160935	"在龙空看到了好玩的小说"	"2006年03月30日, 星期四 17:53"	"NotSelected"
1175102	"Martin Fowler Is Coming"	"2006年04月27日, 星期四 12:47"	"NotSelected"
1181049	"Martin Fowler邀您玩转“敏捷中国”"	"2006年05月12日, 星期五 13:47"	"NotSelected"
1187414	"值得关注的技术网站"	"2006年05月26日, 星期五 14:03"	"NotSelected"
1194193	"过去、现在与将来的写作"	"2006年06月11日, 星期日 14:16"	"NotSelected"
1199982	"放了自己，喊一嗓子"	"2006年06月27日, 星期二 12:30"	"NotSelected"
1209723	"Martin's Bliki，中文版"	"2006年07月24日, 星期一 17:56"	"NotSelected"
1212501	"8月10日CSDN聊天活动预告"	"2006年08月1日, 星期二 19:34"	"NotSelected"
1236545	"无心作博－迁移"	"2006年10月21日, 星期六 13:49"	"NotSelected"
1243288	"InfoQ-China发布在即，敬请关注支持"	"2006年11月15日, 星期三 21:30"	"NotSelected"
